task,method,seed,phase,group,metric,value
PCP,gated,1104,collection_domain,adversary,predator_teammate_collision_pairs_mean,0.0443333333333333
PCP,gated,1104,collection_domain,adversary,sender_visible_receiver_blind_pairs_mean,1.212
PCP,gated,1104,collection_domain,adversary,sender_visible_receiver_blind_prey_triples_mean,1.212
PCP,gated,1104,collection_domain,adversary,prey_visible_to_0_predators_mean,0.2585
PCP,gated,1104,collection_domain,adversary,prey_visible_to_1_predators_mean,0.3393333333333333
PCP,gated,1104,collection_domain,adversary,prey_visible_to_2_predators_mean,0.2666666666666666
PCP,gated,1104,collection_domain,adversary,prey_visible_to_3_predators_mean,0.1355
PCP,gated,1104,collection_domain,adversary,predator_reward_mean,0.075
PCP,gated,1104,collection_domain,adversary,transition_count,6000.0
PCP,gated,1104,collection_domain,adversary,reward_accounting_max_abs_error,0.0
PCP,gated,1104,training,adversary,loss_objective,0.1093890666961669
PCP,gated,1104,training,adversary,clip_fraction,0.0073833330534398
PCP,gated,1104,training,adversary,kl_approx,0.0018187578534707
PCP,gated,1104,training,adversary,entropy,1.244484782218933
PCP,gated,1104,training,adversary,loss_entropy,-0.1244484707713127
PCP,gated,1104,training,adversary,loss_critic,5.448863983154297
PCP,gated,1104,training,adversary,explained_variance,0.5664623975753784
PCP,gated,1104,training,adversary,ESS,0.9976527094841005
PCP,gated,1104,training,adversary,grad_norm_loss_objective,0.9695240259170532
PCP,gated,1104,training,adversary,grad_norm_loss_critic,4.02702522277832
PCP,gated,1104,training,adversary,comm_message_dim,32.0
PCP,gated,1104,training,adversary,comm_message_bits_per_sender,1024.0
PCP,gated,1104,training,adversary,comm_communication_rounds,1.0
PCP,gated,1104,training,adversary,comm_active_sender_fraction,1.0
PCP,gated,1104,training,adversary,comm_active_edge_fraction,1.0
PCP,gated,1104,training,adversary,comm_mean_message_norm,0.5107307434082031
PCP,gated,1104,training,adversary,comm_max_message_norm,1.7410929203033447
PCP,gated,1104,training,adversary,comm_mean_gate,0.6011462211608887
PCP,gated,1104,training,adversary,comm_active_gate_fraction,0.878966748714447
PCP,gated,1104,training,adversary,comm_effective_mean_gate,0.6011462211608887
PCP,gated,1104,training,adversary,comm_effective_active_gate_fraction,0.878966748714447
PCP,gated,1104,training,adversary,comm_effective_active_senders,2.636899948120117
PCP,gated,1104,training,adversary,comm_requested_dropout_rate,0.0
PCP,gated,1104,training,adversary,comm_realized_communication_rate,1.0
PCP,gated,1104,training,adversary,comm_messages_per_step,3.0
PCP,gated,1104,training,adversary,comm_active_edges_per_step,6.0
PCP,gated,1104,training,adversary,comm_nominal_messages_per_step,3.0
PCP,gated,1104,training,adversary,comm_potential_edges_per_step,6.0
PCP,gated,1104,training,adversary,comm_realized_sender_scalars_per_step,96.0
PCP,gated,1104,training,adversary,comm_realized_sender_bits_per_step,3072.0
PCP,gated,1104,training,adversary,comm_nominal_sender_scalars_per_step,96.0
PCP,gated,1104,training,adversary,comm_nominal_sender_bits_per_step,3072.0
PCP,gated,1104,training,adversary,comm_realized_scalar_transmissions_per_step,192.0
PCP,gated,1104,training,adversary,comm_realized_bits_per_step,6144.0
PCP,gated,1104,training,adversary,comm_nominal_scalar_transmissions_per_step,192.0
PCP,gated,1104,training,adversary,comm_nominal_bits_per_step,6144.0
PCP,gated,1104,training,adversary,comm_gate_saturated_low_fraction,0.0
PCP,gated,1104,training,adversary,comm_gate_saturated_high_fraction,0.0
PCP,gated,1104,training,adversary,comm_encoder_norm_mean,2.1993391513824463
PCP,gated,1104,training,adversary,comm_contribution_norm_mean,0.6425029039382935
PCP,gated,1104,training,adversary,comm_zero_encoder_fraction,0.0
PCP,gated,1104,training,adversary,comm_contribution_to_encoder_norm_ratio,0.2920833230018616
PCP,gated,1104,training,adversary,comm_transition_count,60000.0
PCP,gated,1104,training,adversary,comm_agent_transition_count,180000.0
PCP,gated,1104,training,adversary,comm_contribution_to_encoder_norm_ratio_count,180000.0
PCP,gated,1104,training,adversary,comm_gate_saturated_low_fraction_count,180000.0
PCP,gated,1104,training,adversary,optimization_transition_count,60000.0
PCP,gated,1104,training,adversary,value_target_scalar_count,180000.0
PCP,gated,1104,training,adversary,value_target_finite_fraction,1.0
PCP,gated,1104,training,adversary,value_target_mean,1.4109314680099487
PCP,gated,1104,training,adversary,value_target_std,3.548693895339966
PCP,gated,1104,training,adversary,value_target_min,-1.679081916809082
PCP,gated,1104,training,adversary,value_target_max,41.61790466308594
PCP,gated,1104,training,adversary,advantage_scalar_count,180000.0
PCP,gated,1104,training,adversary,advantage_finite_fraction,1.0
PCP,gated,1104,training,adversary,advantage_mean,-0.1128904744982719
PCP,gated,1104,training,adversary,advantage_std,2.3823866844177246
PCP,gated,1104,training,adversary,advantage_min,-10.304218292236328
PCP,gated,1104,training,adversary,advantage_max,31.82905960083008
PCP,gated,1104,training,adversary,state_value_scalar_count,180000.0
PCP,gated,1104,training,adversary,state_value_finite_fraction,1.0
PCP,gated,1104,training,adversary,state_value_mean,1.5238220691680908
PCP,gated,1104,training,adversary,state_value_std,2.546739339828491
PCP,gated,1104,training,adversary,state_value_min,-6.931959629058838
PCP,gated,1104,training,adversary,state_value_max,17.616666793823242
PCP,gated,1104,training,adversary,wall_time_seconds,1956.1497700084
PCP,gated,1104,training,agent,loss_objective,0.0122951008379459
PCP,gated,1104,training,agent,clip_fraction,0.0
PCP,gated,1104,training,agent,kl_approx,1.1813551282102708e-05
PCP,gated,1104,training,agent,entropy,1.3472304344177246
PCP,gated,1104,training,agent,loss_entropy,-0.1347230523824691
PCP,gated,1104,training,agent,loss_critic,6.242389678955078
PCP,gated,1104,training,agent,explained_variance,0.2511366009712219
PCP,gated,1104,training,agent,ESS,0.9999539256095886
PCP,gated,1104,training,agent,grad_norm_loss_objective,0.4349771738052368
PCP,gated,1104,training,agent,grad_norm_loss_critic,1.151463270187378
PCP,gated,1104,training,agent,optimization_transition_count,60000.0
PCP,gated,1104,training,agent,value_target_scalar_count,60000.0
PCP,gated,1104,training,agent,value_target_finite_fraction,1.0
PCP,gated,1104,training,agent,value_target_mean,-1.381027102470398
PCP,gated,1104,training,agent,value_target_std,2.867913007736206
PCP,gated,1104,training,agent,value_target_min,-38.383453369140625
PCP,gated,1104,training,agent,value_target_max,0.6567064523696899
PCP,gated,1104,training,agent,advantage_scalar_count,60000.0
PCP,gated,1104,training,agent,advantage_finite_fraction,1.0
PCP,gated,1104,training,agent,advantage_mean,-0.0127750933170318
PCP,gated,1104,training,agent,advantage_std,2.502086639404297
PCP,gated,1104,training,agent,advantage_min,-35.12958526611328
PCP,gated,1104,training,agent,advantage_max,1.890015721321106
PCP,gated,1104,training,agent,state_value_scalar_count,60000.0
PCP,gated,1104,training,agent,state_value_finite_fraction,1.0
PCP,gated,1104,training,agent,state_value_mean,-1.368251919746399
PCP,gated,1104,training,agent,state_value_std,1.0672343969345093
PCP,gated,1104,training,agent,state_value_min,-4.3302106857299805
PCP,gated,1104,training,agent,state_value_max,1.238209843635559
PCP,gated,1104,training,agent,wall_time_seconds,1957.3789139315488
PCP,gated,1104,evaluation,adversary,health_transition_count,12800.0
PCP,gated,1104,evaluation,adversary,loc_scalar_count,76800.0
PCP,gated,1104,evaluation,adversary,loc_finite_fraction,1.0
PCP,gated,1104,evaluation,adversary,loc_mean,0.0531598776578903
PCP,gated,1104,evaluation,adversary,loc_std,0.2039181888103485
PCP,gated,1104,evaluation,adversary,loc_min,-2.013625144958496
PCP,gated,1104,evaluation,adversary,loc_max,1.5415042638778689
PCP,gated,1104,evaluation,adversary,loc_q01,-0.598357617855072
PCP,gated,1104,evaluation,adversary,loc_q50,0.0500545799732208
PCP,gated,1104,evaluation,adversary,loc_q99,0.7090204954147339
PCP,gated,1104,evaluation,adversary,scale_scalar_count,76800.0
PCP,gated,1104,evaluation,adversary,scale_finite_fraction,1.0
PCP,gated,1104,evaluation,adversary,scale_mean,0.8093058466911316
PCP,gated,1104,evaluation,adversary,scale_std,0.1077240332961082
PCP,gated,1104,evaluation,adversary,scale_min,0.2489864379167556
PCP,gated,1104,evaluation,adversary,scale_max,1.2343435287475586
PCP,gated,1104,evaluation,adversary,scale_q01,0.4558948576450348
PCP,gated,1104,evaluation,adversary,scale_q50,0.8244125843048096
PCP,gated,1104,evaluation,adversary,scale_q99,1.0046014785766602
PCP,gated,1104,evaluation,adversary,action_scalar_count,76800.0
PCP,gated,1104,evaluation,adversary,action_finite_fraction,1.0
PCP,gated,1104,evaluation,adversary,action_mean,0.0515440180897712
PCP,gated,1104,evaluation,adversary,action_std,0.1847036927938461
PCP,gated,1104,evaluation,adversary,action_min,-0.9649776816368104
PCP,gated,1104,evaluation,adversary,action_max,0.9123727679252625
PCP,gated,1104,evaluation,adversary,action_q01,-0.5358798503875732
PCP,gated,1104,evaluation,adversary,action_q50,0.050012819468975
PCP,gated,1104,evaluation,adversary,action_q99,0.610062301158905
PCP,gated,1104,evaluation,adversary,action_saturated_fraction,0.0
PCP,gated,1104,evaluation,adversary,comm_message_dim,32.0
PCP,gated,1104,evaluation,adversary,comm_message_bits_per_sender,1024.0
PCP,gated,1104,evaluation,adversary,comm_communication_rounds,1.0
PCP,gated,1104,evaluation,adversary,comm_active_sender_fraction,1.0
PCP,gated,1104,evaluation,adversary,comm_active_edge_fraction,1.0
PCP,gated,1104,evaluation,adversary,comm_mean_message_norm,0.4997065538167953
PCP,gated,1104,evaluation,adversary,comm_max_message_norm,1.7896660566329956
PCP,gated,1104,evaluation,adversary,comm_mean_gate,0.6132579463720321
PCP,gated,1104,evaluation,adversary,comm_active_gate_fraction,0.9170572888851166
PCP,gated,1104,evaluation,adversary,comm_effective_mean_gate,0.6132579463720321
PCP,gated,1104,evaluation,adversary,comm_effective_active_gate_fraction,0.9170572888851166
PCP,gated,1104,evaluation,adversary,comm_effective_active_senders,2.751171875
PCP,gated,1104,evaluation,adversary,comm_requested_dropout_rate,0.0
PCP,gated,1104,evaluation,adversary,comm_realized_communication_rate,1.0
PCP,gated,1104,evaluation,adversary,comm_messages_per_step,3.0
PCP,gated,1104,evaluation,adversary,comm_active_edges_per_step,6.0
PCP,gated,1104,evaluation,adversary,comm_nominal_messages_per_step,3.0
PCP,gated,1104,evaluation,adversary,comm_potential_edges_per_step,6.0
PCP,gated,1104,evaluation,adversary,comm_realized_sender_scalars_per_step,96.0
PCP,gated,1104,evaluation,adversary,comm_realized_sender_bits_per_step,3072.0
PCP,gated,1104,evaluation,adversary,comm_nominal_sender_scalars_per_step,96.0
PCP,gated,1104,evaluation,adversary,comm_nominal_sender_bits_per_step,3072.0
PCP,gated,1104,evaluation,adversary,comm_realized_scalar_transmissions_per_step,192.0
PCP,gated,1104,evaluation,adversary,comm_realized_bits_per_step,6144.0
PCP,gated,1104,evaluation,adversary,comm_nominal_scalar_transmissions_per_step,192.0
PCP,gated,1104,evaluation,adversary,comm_nominal_bits_per_step,6144.0
PCP,gated,1104,evaluation,adversary,comm_gate_saturated_low_fraction,0.0
PCP,gated,1104,evaluation,adversary,comm_gate_saturated_high_fraction,0.0
PCP,gated,1104,evaluation,adversary,comm_encoder_norm_mean,2.181629230181376
PCP,gated,1104,evaluation,adversary,comm_contribution_norm_mean,0.645828226407369
PCP,gated,1104,evaluation,adversary,comm_zero_encoder_fraction,0.0
PCP,gated,1104,evaluation,adversary,comm_contribution_to_encoder_norm_ratio,0.2950520612796147
PCP,gated,1104,evaluation,adversary,comm_transition_count,12800.0
PCP,gated,1104,evaluation,adversary,comm_agent_transition_count,38400.0
PCP,gated,1104,evaluation,adversary,comm_contribution_to_encoder_norm_ratio_count,38400.0
PCP,gated,1104,evaluation,adversary,comm_gate_saturated_low_fraction_count,38400.0
PCP,gated,1104,evaluation,agent,health_transition_count,12800.0
PCP,gated,1104,evaluation,agent,loc_scalar_count,25600.0
PCP,gated,1104,evaluation,agent,loc_finite_fraction,1.0
PCP,gated,1104,evaluation,agent,loc_mean,-0.0220103673636913
PCP,gated,1104,evaluation,agent,loc_std,0.106205053627491
PCP,gated,1104,evaluation,agent,loc_min,-0.47940194606781
PCP,gated,1104,evaluation,agent,loc_max,0.2125875949859619
PCP,gated,1104,evaluation,agent,loc_q01,-0.3485687971115112
PCP,gated,1104,evaluation,agent,loc_q50,-0.004986397922039
PCP,gated,1104,evaluation,agent,loc_q99,0.1738885790109634
PCP,gated,1104,evaluation,agent,scale_scalar_count,25600.0
PCP,gated,1104,evaluation,agent,scale_finite_fraction,1.0
PCP,gated,1104,evaluation,agent,scale_mean,0.8911550045013428
PCP,gated,1104,evaluation,agent,scale_std,0.0488435253500938
PCP,gated,1104,evaluation,agent,scale_min,0.6775368452072144
PCP,gated,1104,evaluation,agent,scale_max,1.1818724870681765
PCP,gated,1104,evaluation,agent,scale_q01,0.7926625609397888
PCP,gated,1104,evaluation,agent,scale_q50,0.8865768909454346
PCP,gated,1104,evaluation,agent,scale_q99,1.0125335454940796
PCP,gated,1104,evaluation,agent,action_scalar_count,25600.0
PCP,gated,1104,evaluation,agent,action_finite_fraction,1.0
PCP,gated,1104,evaluation,agent,action_mean,-0.0214226134121418
PCP,gated,1104,evaluation,agent,action_std,0.1044040992856025
PCP,gated,1104,evaluation,agent,action_min,-0.4457645118236542
PCP,gated,1104,evaluation,agent,action_max,0.2094419300556183
PCP,gated,1104,evaluation,agent,action_q01,-0.335105687379837
PCP,gated,1104,evaluation,agent,action_q50,-0.0049863569438457
PCP,gated,1104,evaluation,agent,action_q99,0.172156885266304
PCP,gated,1104,evaluation,agent,action_saturated_fraction,0.0
PCP,gated,1104,evaluation,,return_mean,9.6875
PCP,gated,1104,evaluation,,return_min,0.0
PCP,gated,1104,evaluation,,return_max,190.0
PCP,gated,1104,evaluation,,episode_length_mean,100.0
PCP,gated,1104,evaluation,,wall_time_seconds,1960.164111804217
PCP,gated,1104,evaluation,,comm_message_dim,32.0
PCP,gated,1104,evaluation,,comm_message_bits_per_sender,1024.0
PCP,gated,1104,evaluation,,comm_communication_rounds,1.0
PCP,gated,1104,evaluation,,comm_active_sender_fraction,1.0
PCP,gated,1104,evaluation,,comm_active_edge_fraction,1.0
PCP,gated,1104,evaluation,,comm_mean_message_norm,0.4997065538167953
PCP,gated,1104,evaluation,,comm_max_message_norm,1.7896660566329956
PCP,gated,1104,evaluation,,comm_mean_gate,0.6132579463720321
PCP,gated,1104,evaluation,,comm_active_gate_fraction,0.9170572888851166
PCP,gated,1104,evaluation,,comm_effective_mean_gate,0.6132579463720321
PCP,gated,1104,evaluation,,comm_effective_active_gate_fraction,0.9170572888851166
PCP,gated,1104,evaluation,,comm_effective_active_senders,2.751171875
PCP,gated,1104,evaluation,,comm_requested_dropout_rate,0.0
PCP,gated,1104,evaluation,,comm_realized_communication_rate,1.0
PCP,gated,1104,evaluation,,comm_messages_per_step,3.0
PCP,gated,1104,evaluation,,comm_active_edges_per_step,6.0
PCP,gated,1104,evaluation,,comm_nominal_messages_per_step,3.0
PCP,gated,1104,evaluation,,comm_potential_edges_per_step,6.0
PCP,gated,1104,evaluation,,comm_realized_sender_scalars_per_step,96.0
PCP,gated,1104,evaluation,,comm_realized_sender_bits_per_step,3072.0
PCP,gated,1104,evaluation,,comm_nominal_sender_scalars_per_step,96.0
PCP,gated,1104,evaluation,,comm_nominal_sender_bits_per_step,3072.0
PCP,gated,1104,evaluation,,comm_realized_scalar_transmissions_per_step,192.0
PCP,gated,1104,evaluation,,comm_realized_bits_per_step,6144.0
PCP,gated,1104,evaluation,,comm_nominal_scalar_transmissions_per_step,192.0
PCP,gated,1104,evaluation,,comm_nominal_bits_per_step,6144.0
PCP,gated,1104,evaluation,,comm_gate_saturated_low_fraction,0.0
PCP,gated,1104,evaluation,,comm_gate_saturated_high_fraction,0.0
PCP,gated,1104,evaluation,,comm_encoder_norm_mean,2.181629230181376
PCP,gated,1104,evaluation,,comm_contribution_norm_mean,0.645828226407369
PCP,gated,1104,evaluation,,comm_zero_encoder_fraction,0.0
PCP,gated,1104,evaluation,,comm_contribution_to_encoder_norm_ratio,0.2950520612796147
PCP,gated,1104,evaluation,,comm_transition_count,12800.0
PCP,gated,1104,evaluation,,comm_agent_transition_count,38400.0
PCP,gated,1104,evaluation,,comm_contribution_to_encoder_norm_ratio_count,38400.0
PCP,gated,1104,evaluation,,comm_gate_saturated_low_fraction_count,38400.0
PCP,gated,1104,evaluation,adversary,return_mean,9.6875
PCP,gated,1104,evaluation,agent,return_mean,-9.6875
PCP,gated,1104,evaluation_domain,adversary,episode_steps,100.0
PCP,gated,1104,evaluation_domain,adversary,complete,1.0
PCP,gated,1104,evaluation_domain,adversary,terminated,0.0
PCP,gated,1104,evaluation_domain,adversary,truncated,1.0
PCP,gated,1104,evaluation_domain,adversary,return,9.6875
PCP,gated,1104,evaluation_domain,adversary,any_contact,0.2734375
PCP,gated,1104,evaluation_domain,adversary,first_contact_observed,0.2734375
PCP,gated,1104,evaluation_domain,adversary,first_contact_step_or_horizon,78.40625
PCP,gated,1104,evaluation_domain,adversary,contact_duration_steps,0.96875
PCP,gated,1104,evaluation_domain,adversary,contact_pair_steps,0.96875
PCP,gated,1104,evaluation_domain,adversary,simultaneous_contact_steps,0.0
PCP,gated,1104,evaluation_domain,adversary,any_simultaneous_contact,0.0
PCP,gated,1104,evaluation_domain,adversary,contacting_predators_mean,0.0096875
PCP,gated,1104,evaluation_domain,adversary,contacting_predators_max,0.2734375
PCP,gated,1104,evaluation_domain,adversary,nearest_predator_prey_distance_mean,0.922133103023516
PCP,gated,1104,evaluation_domain,adversary,nearest_predator_prey_distance_min,0.4284698640112765
PCP,gated,1104,evaluation_domain,adversary,mean_predator_nearest_prey_distance,1.1715574439219198
PCP,gated,1104,evaluation_domain,adversary,predator_boundary_fraction,0.5717968822224065
PCP,gated,1104,evaluation_domain,adversary,prey_boundary_fraction,0.042578125
PCP,gated,1104,evaluation_domain,adversary,predator_obstacle_collision_pair_steps,12.359375
PCP,gated,1104,evaluation_domain,adversary,predator_teammate_collision_pair_steps,26.109375
PCP,gated,1104,evaluation_domain,adversary,sender_visible_receiver_blind_pairs_mean,0.80328125
PCP,gated,1104,evaluation_domain,adversary,sender_visible_receiver_blind_prey_triples_mean,0.80328125
PCP,gated,1104,evaluation_domain,adversary,reward_accounting_max_abs_error,0.0
PCP,gated,1104,evaluation_domain,adversary,prey_visible_to_0_predators_mean,0.401640625
PCP,gated,1104,evaluation_domain,adversary,prey_visible_to_1_predators_mean,0.19890625
PCP,gated,1104,evaluation_domain,adversary,prey_visible_to_2_predators_mean,0.202734375
PCP,gated,1104,evaluation_domain,adversary,prey_visible_to_3_predators_mean,0.19671875
PCP,gated,1104,evaluation_domain,adversary,episode_count,128.0
PCP,gated,1104,evaluation_domain,adversary,complete_episodes,128.0
PCP,gated,1104,evaluation_domain,adversary,transition_count,12800.0
PCP,gated,1104,evaluation_domain,adversary,contact_episode_count,35.0
PCP,gated,1104,evaluation_domain,adversary,first_contact_step_conditional_mean,21.02857142857143
PCP,attention,1100,collection,adversary,health_transition_count,6000.0
PCP,attention,1100,collection,adversary,loc_scalar_count,36000.0
PCP,attention,1100,collection,adversary,loc_finite_fraction,1.0
PCP,attention,1100,collection,adversary,loc_mean,-0.1253365129232406
PCP,attention,1100,collection,adversary,loc_std,0.1784893125295639
PCP,attention,1100,collection,adversary,loc_min,-1.0371384620666504
PCP,attention,1100,collection,adversary,loc_max,0.8776682019233704
PCP,attention,1100,collection,adversary,loc_q01,-0.699108898639679
PCP,attention,1100,collection,adversary,loc_q50,-0.1060344725847244
PCP,attention,1100,collection,adversary,loc_q99,0.2020763754844665
PCP,attention,1100,collection,adversary,scale_scalar_count,36000.0
PCP,attention,1100,collection,adversary,scale_finite_fraction,1.0
PCP,attention,1100,collection,adversary,scale_mean,0.797089159488678
PCP,attention,1100,collection,adversary,scale_std,0.1116781085729599
PCP,attention,1100,collection,adversary,scale_min,0.2851273417472839
PCP,attention,1100,collection,adversary,scale_max,1.1535488367080688
PCP,attention,1100,collection,adversary,scale_q01,0.442893236875534
PCP,attention,1100,collection,adversary,scale_q50,0.8158614635467529
PCP,attention,1100,collection,adversary,scale_q99,0.9919140338897704
PCP,attention,1100,collection,adversary,action_scalar_count,36000.0
PCP,attention,1100,collection,adversary,action_finite_fraction,1.0
PCP,attention,1100,collection,adversary,action_mean,-0.0873218029737472
PCP,attention,1100,collection,adversary,action_std,0.565190315246582
PCP,attention,1100,collection,adversary,action_min,-0.999750018119812
PCP,attention,1100,collection,adversary,action_max,0.9969871044158936
PCP,attention,1100,collection,adversary,action_q01,-0.9664828777313232
PCP,attention,1100,collection,adversary,action_q50,-0.1309009790420532
PCP,attention,1100,collection,adversary,action_q99,0.9531369209289552
PCP,attention,1100,collection,adversary,action_saturated_fraction,2.7777778086601757e-05
PCP,attention,1100,collection,adversary,comm_message_dim,32.0
PCP,attention,1100,collection,adversary,comm_message_bits_per_sender,2048.0
PCP,attention,1100,collection,adversary,comm_communication_rounds,1.0
PCP,attention,1100,collection,adversary,comm_active_sender_fraction,1.0
PCP,attention,1100,collection,adversary,comm_active_edge_fraction,1.0
PCP,attention,1100,collection,adversary,comm_realized_communication_rate,1.0
PCP,attention,1100,collection,adversary,comm_mean_message_norm,1.5078421632448833
PCP,attention,1100,collection,adversary,comm_max_message_norm,3.6678988933563232
PCP,attention,1100,collection,adversary,comm_attention_entropy,0.6847995147109032
PCP,attention,1100,collection,adversary,comm_attention_max_probability,0.5444313610593478
PCP,attention,1100,collection,adversary,comm_effective_neighbor_count,1.9836886499325437
PCP,attention,1100,collection,adversary,comm_messages_per_step,3.0
PCP,attention,1100,collection,adversary,comm_active_edges_per_step,6.0
PCP,attention,1100,collection,adversary,comm_nominal_messages_per_step,3.0
PCP,attention,1100,collection,adversary,comm_potential_edges_per_step,6.0
PCP,attention,1100,collection,adversary,comm_realized_sender_scalars_per_step,192.0
PCP,attention,1100,collection,adversary,comm_realized_sender_bits_per_step,6144.0
PCP,attention,1100,collection,adversary,comm_nominal_sender_scalars_per_step,192.0
PCP,attention,1100,collection,adversary,comm_nominal_sender_bits_per_step,6144.0
PCP,attention,1100,collection,adversary,comm_realized_scalar_transmissions_per_step,384.0
PCP,attention,1100,collection,adversary,comm_realized_bits_per_step,12288.0
PCP,attention,1100,collection,adversary,comm_nominal_scalar_transmissions_per_step,384.0
PCP,attention,1100,collection,adversary,comm_nominal_bits_per_step,12288.0
PCP,attention,1100,collection,adversary,comm_requested_dropout_rate,0.0
PCP,attention,1100,collection,adversary,comm_encoder_norm_mean,2.2176175662146673
PCP,attention,1100,collection,adversary,comm_contribution_norm_mean,0.3495925550195906
PCP,attention,1100,collection,adversary,comm_zero_encoder_fraction,0.0
PCP,attention,1100,collection,adversary,comm_contribution_to_encoder_norm_ratio,0.1586917281548182
PCP,attention,1100,collection,adversary,comm_transition_count,6000.0
PCP,attention,1100,collection,adversary,comm_agent_transition_count,18000.0
PCP,attention,1100,collection,adversary,comm_contribution_to_encoder_norm_ratio_count,18000.0
PCP,attention,1100,collection,adversary,replay_log_prob_max_abs_error,1.430511474609375e-06
PCP,attention,1100,collection,adversary,replay_log_prob_scalar_count,18000.0
PCP,attention,1100,collection,adversary,replay_transition_count,6000.0
PCP,attention,1100,collection,adversary,replay_batched_log_prob_max_abs_error,1.430511474609375e-06
PCP,attention,1100,collection,adversary,replay_batched_log_prob_max_tolerance_ratio,0.0709827467799186
PCP,attention,1100,collection,adversary,replay_accepted_log_prob_max_tolerance_ratio,0.0709827467799186
PCP,attention,1100,collection,adversary,replay_collection_shape_fallback_count,0.0
PCP,attention,1100,collection,adversary,replay_collection_shape_fallback_slices,0.0
PCP,attention,1100,collection,agent,health_transition_count,6000.0
PCP,attention,1100,collection,agent,loc_scalar_count,12000.0
PCP,attention,1100,collection,agent,loc_finite_fraction,1.0
PCP,attention,1100,collection,agent,loc_mean,-0.0176011882722377
PCP,attention,1100,collection,agent,loc_std,0.0877096951007843
PCP,attention,1100,collection,agent,loc_min,-0.2999506592750549
PCP,attention,1100,collection,agent,loc_max,0.1946539133787155
PCP,attention,1100,collection,agent,loc_q01,-0.2308117449283599
PCP,attention,1100,collection,agent,loc_q50,-0.0148621201515197
PCP,attention,1100,collection,agent,loc_q99,0.1495457738637924
PCP,attention,1100,collection,agent,scale_scalar_count,12000.0
PCP,attention,1100,collection,agent,scale_finite_fraction,1.0
PCP,attention,1100,collection,agent,scale_mean,0.9135934114456176
PCP,attention,1100,collection,agent,scale_std,0.047008216381073
PCP,attention,1100,collection,agent,scale_min,0.7453051209449768
PCP,attention,1100,collection,agent,scale_max,1.0419113636016846
PCP,attention,1100,collection,agent,scale_q01,0.8085626363754272
PCP,attention,1100,collection,agent,scale_q50,0.912465512752533
PCP,attention,1100,collection,agent,scale_q99,1.0205224752426147
PCP,attention,1100,collection,agent,action_scalar_count,12000.0
PCP,attention,1100,collection,agent,action_finite_fraction,1.0
PCP,attention,1100,collection,agent,action_mean,-0.0134836938232183
PCP,attention,1100,collection,agent,action_std,0.6070033311843872
PCP,attention,1100,collection,agent,action_min,-0.998930811882019
PCP,attention,1100,collection,agent,action_max,0.9988011717796326
PCP,attention,1100,collection,agent,action_q01,-0.9755534529685974
PCP,attention,1100,collection,agent,action_q50,-0.0291187204420566
PCP,attention,1100,collection,agent,action_q99,0.9704569578170776
PCP,attention,1100,collection,agent,action_saturated_fraction,0.0
PCP,attention,1100,collection,agent,replay_log_prob_max_abs_error,1.430511474609375e-06
PCP,attention,1100,collection,agent,replay_log_prob_scalar_count,6000.0
PCP,attention,1100,collection,agent,replay_transition_count,6000.0
PCP,attention,1100,collection,agent,replay_batched_log_prob_max_abs_error,1.430511474609375e-06
PCP,attention,1100,collection,agent,replay_batched_log_prob_max_tolerance_ratio,0.075291097164154
PCP,attention,1100,collection,agent,replay_accepted_log_prob_max_tolerance_ratio,0.075291097164154
PCP,attention,1100,collection,agent,replay_collection_shape_fallback_count,0.0
PCP,attention,1100,collection,agent,replay_collection_shape_fallback_slices,0.0
PCP,attention,1100,collection,,wall_time_seconds,1884.6306108757856
PCP,attention,1100,collection,,return_mean,11.0
PCP,attention,1100,collection,,comm_message_dim,32.0
PCP,attention,1100,collection,,comm_message_bits_per_sender,2048.0
PCP,attention,1100,collection,,comm_communication_rounds,1.0
PCP,attention,1100,collection,,comm_active_sender_fraction,1.0
PCP,attention,1100,collection,,comm_active_edge_fraction,1.0
PCP,attention,1100,collection,,comm_realized_communication_rate,1.0
PCP,attention,1100,collection,,comm_mean_message_norm,1.5078421632448833
PCP,attention,1100,collection,,comm_max_message_norm,3.6678988933563232
PCP,attention,1100,collection,,comm_attention_entropy,0.6847995147109032
PCP,attention,1100,collection,,comm_attention_max_probability,0.5444313610593478
PCP,attention,1100,collection,,comm_effective_neighbor_count,1.9836886499325437
PCP,attention,1100,collection,,comm_messages_per_step,3.0
PCP,attention,1100,collection,,comm_active_edges_per_step,6.0
PCP,attention,1100,collection,,comm_nominal_messages_per_step,3.0
PCP,attention,1100,collection,,comm_potential_edges_per_step,6.0
PCP,attention,1100,collection,,comm_realized_sender_scalars_per_step,192.0
PCP,attention,1100,collection,,comm_realized_sender_bits_per_step,6144.0
PCP,attention,1100,collection,,comm_nominal_sender_scalars_per_step,192.0
PCP,attention,1100,collection,,comm_nominal_sender_bits_per_step,6144.0
PCP,attention,1100,collection,,comm_realized_scalar_transmissions_per_step,384.0
PCP,attention,1100,collection,,comm_realized_bits_per_step,12288.0
PCP,attention,1100,collection,,comm_nominal_scalar_transmissions_per_step,384.0
PCP,attention,1100,collection,,comm_nominal_bits_per_step,12288.0
PCP,attention,1100,collection,,comm_requested_dropout_rate,0.0
PCP,attention,1100,collection,,comm_encoder_norm_mean,2.2176175662146673
PCP,attention,1100,collection,,comm_contribution_norm_mean,0.3495925550195906
