frames,method,mean,std,completed_seeds,expected_seeds
36000,graph,0.0171875,0.03843241836327764,5,5
48000,graph,0.0,0.0,5,5
60000,graph,0.0,0.0,5,5
72000,graph,0.0,0.0,5,5
84000,graph,0.08125,0.12950853615688815,5,5
96000,graph,0.00625,0.010186253758129139,5,5
108000,graph,0.034375,0.07257640101558496,5,5
120000,graph,0.00625,0.013975424859373687,5,5
132000,graph,0.109375,0.14935979917425907,5,5
144000,graph,0.0125,0.027950849718747374,5,5
156000,graph,0.1453125,0.1755293333747952,5,5
168000,graph,0.0828125,0.17656941358145808,5,5
180000,graph,0.034375,0.04044430970482745,5,5
192000,graph,0.1015625,0.12265873803209049,5,5
204000,graph,0.0953125,0.09764062374979995,5,5
216000,graph,0.028125,0.035199626018965036,5,5
228000,graph,0.3953125,0.4064602821156085,5,5
240000,graph,0.021875,0.02304356438086348,5,5
252000,graph,0.2203125,0.30829198061659013,5,5
264000,graph,0.2296875,0.3272682266696539,5,5
276000,graph,0.375,0.4833343155072636,5,5
288000,graph,0.4640625,0.7496052020793178,5,5
300000,graph,0.815625,1.292651254447618,5,5
312000,graph,1.109375,1.1000099875256815,5,5
324000,graph,1.1390625,1.5738881864470233,5,5
336000,graph,1.4828125,1.9177770079818326,5,5
348000,graph,1.9109375,2.6290983631513294,5,5
360000,graph,2.00625,3.124201069748673,5,5
372000,graph,1.55,1.8036100003058104,5,5
384000,graph,2.2625,3.4749056796439635,5,5
396000,graph,2.278125,3.368123601027266,5,5
408000,graph,2.2625,3.0826257942068436,5,5
420000,graph,2.4875,3.262757600282792,5,5
432000,graph,2.159375,2.858919234510329,5,5
444000,graph,2.8046875,3.851396104417851,5,5
456000,graph,2.390625,3.0893523431927647,5,5
468000,graph,3.4953125,4.502429221707364,5,5
480000,graph,3.590625,4.3785058497805505,5,5
492000,graph,3.1390625,4.205169838322898,5,5
504000,graph,3.3125,4.5683723178792714,5,5
516000,graph,2.7328125,3.546760563957888,5,5
528000,graph,3.9390625,5.186439203473624,5,5
540000,graph,4.4796875,5.645618137138804,5,5
552000,graph,3.99375,5.059670191936612,5,5
564000,graph,3.7328125,4.410948154654153,5,5
576000,graph,4.0578125,5.065798139584287,5,5
588000,graph,3.584375,4.872468418197098,5,5
600000,graph,3.6765625,5.117108778020431,5,5
