frames,method,mean,std,completed_seeds,expected_seeds
396000,gated,5.528125,8.760954359489753,5,5
408000,gated,6.13125,9.245832834563227,5,5
420000,gated,6.99375,9.813868958050197,5,5
432000,gated,7.484375,10.456853956986029,5,5
444000,gated,9.3296875,13.31659520161486,5,5
456000,gated,10.490625,12.699498588696203,5,5
468000,gated,8.74375,11.63449581717755,5,5
480000,gated,9.8234375,12.403320704632012,5,5
492000,gated,10.91875,14.292473494255091,5,5
504000,gated,12.0609375,15.536853318325312,5,5
516000,gated,11.7421875,14.294924943852998,5,5
528000,gated,13.0828125,16.12931692608069,5,5
540000,gated,12.515625,15.479002481499434,5,5
552000,gated,14.1203125,18.274844965035786,5,5
564000,gated,13.7109375,17.508982941409766,5,5
576000,gated,12.66875,15.843170793468573,5,5
588000,gated,14.2015625,16.995383499725282,5,5
600000,gated,14.0515625,17.53112344679144,5,5
6000,attention,0.025,0.021678807696111888,5,5
12000,attention,0.021875,0.013975424859373685,5,5
24000,attention,0.0328125,0.04036878338363692,5,5
36000,attention,0.23125,0.35228224934436453,5,5
48000,attention,0.1328125,0.1844643586424624,5,5
60000,attention,0.278125,0.26925370674096577,5,5
72000,attention,0.1765625,0.15679592130377626,5,5
84000,attention,0.1203125,0.11569360295895795,5,5
96000,attention,0.2234375,0.23225604640945302,5,5
108000,attention,0.2390625,0.228614094703006,5,5
120000,attention,0.4234375,0.43334381873331823,5,5
132000,attention,0.33125,0.2855893543129278,5,5
144000,attention,0.4078125,0.33147471740880935,5,5
156000,attention,0.2546875,0.13806259195334195,5,5
168000,attention,0.234375,0.16396946767043247,5,5
180000,attention,0.4390625,0.3742831690378289,5,5
192000,attention,0.4109375,0.2585571631972802,5,5
204000,attention,0.3015625,0.13033067169463602,5,5
216000,attention,0.771875,0.5180577082357718,5,5
228000,attention,0.290625,0.12842001097473088,5,5
240000,attention,0.51875,0.273470980093181,5,5
252000,attention,0.4671875,0.1391414803805824,5,5
264000,attention,0.4296875,0.3245245169619316,5,5
276000,attention,1.2953125,0.7596707243108687,5,5
288000,attention,0.6015625,0.22777155839239455,5,5
300000,attention,0.6171875,0.6463870064515337,5,5
312000,attention,0.7453125,0.6563801954184023,5,5
324000,attention,1.115625,0.7042395680026968,5,5
336000,attention,0.75625,0.5508615854533015,5,5
348000,attention,1.43125,1.5997264628239962,5,5
360000,attention,2.5828125,3.603382132520606,5,5
372000,attention,4.2578125,5.807825321145385,5,5
384000,attention,5.3984375,7.221045191130142,5,5
