frames,method,mean,std,completed_seeds,expected_seeds
456000,attention,0.465625,0.40405053636581156,5,5
468000,attention,0.459375,0.42660113149243406,5,5
480000,attention,0.471875,0.4045411776978025,5,5
492000,attention,0.465625,0.42081028840574347,5,5
504000,attention,0.4578125,0.4382178820054871,5,5
516000,attention,0.471875,0.4219690288731212,5,5
528000,attention,0.4671875,0.4264580343692975,5,5
540000,attention,0.4828125,0.3855292628322784,5,5
552000,attention,0.4703125,0.4196774361228216,5,5
564000,attention,0.45625,0.4507819269925592,5,5
576000,attention,0.4546875,0.4160623873366229,5,5
588000,attention,0.496875,0.3777406362588622,5,5
600000,attention,0.4734375,0.42015709255214884,5,5
6000,graph,0.015625,0.009568319307746789,5,5
12000,graph,0.0140625,0.006536406457297465,5,5
24000,graph,0.0171875,0.0034938562148434213,5,5
36000,graph,0.025,0.016937096397405312,5,5
48000,graph,0.034375,0.014192111034831992,5,5
60000,graph,0.03125,0.017469281074217108,5,5
72000,graph,0.04375,0.019609219371892396,5,5
84000,graph,0.0515625,0.029543235001857873,5,5
96000,graph,0.046875,0.035372598195849286,5,5
108000,graph,0.0609375,0.02555535505280645,5,5
120000,graph,0.0671875,0.04803258171543562,5,5
132000,graph,0.0953125,0.024331892972495994,5,5
144000,graph,0.1109375,0.021678807696111888,5,5
156000,graph,0.109375,0.019136638615493577,5,5
168000,graph,0.121875,0.023175620272173948,5,5
180000,graph,0.1515625,0.03929617606237278,5,5
192000,graph,0.184375,0.06846531968814576,5,5
204000,graph,0.1890625,0.05882765811567719,5,5
216000,graph,0.19375,0.09316221991102401,5,5
228000,graph,0.225,0.09779677389553808,5,5
240000,graph,0.25625,0.08457730376702724,5,5
252000,graph,0.2765625,0.1371755760763373,5,5
264000,graph,0.284375,0.16651808155385106,5,5
276000,graph,0.3609375,0.2367329306808624,5,5
288000,graph,0.4265625,0.31747024036218735,5,5
300000,graph,0.4609375,0.367602823625581,5,5
312000,graph,0.4578125,0.33487294990507216,5,5
324000,graph,0.4421875,0.35176209611842063,5,5
336000,graph,0.4703125,0.3280505868002678,5,5
348000,graph,0.4578125,0.3409241089258356,5,5
360000,graph,0.45625,0.3362371483371149,5,5
372000,graph,0.4796875,0.379192063595416,5,5
384000,graph,0.4671875,0.3298133645999658,5,5
396000,graph,0.4796875,0.38267695304345806,5,5
408000,graph,0.4734375,0.3818386848526482,5,5
420000,graph,0.4859375,0.38183069249914287,5,5
432000,graph,0.4796875,0.3475728481421197,5,5
444000,graph,0.478125,0.39309376117934636,5,5
456000,graph,0.484375,0.3462268719712553,5,5
468000,graph,0.5328125,0.34425566500876204,5,5
480000,graph,0.515625,0.3665636322446282,5,5
492000,graph,0.53125,0.36506199976425235,5,5
504000,graph,0.4921875,0.37283718746843775,5,5
516000,graph,0.5109375,0.3640826174699226,5,5
528000,graph,0.49375,0.38346564179532433,5,5
540000,graph,0.475,0.394798022431249,5,5
552000,graph,0.528125,0.3677937150045865,5,5
564000,graph,0.528125,0.3685397308339021,5,5
576000,graph,0.5046875,0.36700460870743845,5,5
588000,graph,0.5125,0.3440428440116507,5,5
600000,graph,0.540625,0.3628988242480609,5,5
