frames,method,mean,std,completed_seeds,expected_seeds
144000,graph,0.177738431841135,0.14240589201107084,5,5
150000,graph,0.11495873406529422,0.04960364832063998,5,5
156000,graph,0.14788513779640194,0.08979034031741825,5,5
162000,graph,0.1738375067710876,0.09433577495416606,5,5
168000,graph,0.15983752161264414,0.10577250940505886,5,5
174000,graph,0.16697438359260555,0.12875275097326044,5,5
180000,graph,0.1284789223223924,0.11529184859416347,5,5
186000,graph,0.12393159419298168,0.09434580673183045,5,5
192000,graph,0.1864139139652252,0.11269895756614606,5,5
198000,graph,0.19296193271875378,0.14927747755409318,5,5
204000,graph,0.17934106290340424,0.12476365605508602,5,5
210000,graph,0.1698557510972023,0.1003151365570626,5,5
216000,graph,0.14794116318225856,0.06817800500502003,5,5
222000,graph,0.2741446435451507,0.20203550555913743,5,5
228000,graph,0.2481830164790153,0.1722428462719983,5,5
234000,graph,0.20229269936680788,0.11610087427146722,5,5
240000,graph,0.21046446710824962,0.07857428088303547,5,5
246000,graph,0.2832324914634228,0.20982470061679712,5,5
252000,graph,0.30428106635808944,0.19565001686860123,5,5
258000,graph,0.26755458414554595,0.178499717785468,5,5
264000,graph,0.255334423482418,0.16626034927388386,5,5
270000,graph,0.2138741172850132,0.14258119660482335,5,5
276000,graph,0.24036118164658546,0.12722502201802774,5,5
282000,graph,0.2483485229313373,0.17516081709582115,5,5
288000,graph,0.24743904471397396,0.16517738508420546,5,5
294000,graph,0.26672525852918627,0.1556783422408018,5,5
300000,graph,0.19924536487087607,0.1304208963531632,5,5
306000,graph,0.26186489015817643,0.20434027860714954,5,5
312000,graph,0.23258719071745868,0.16536194889652248,5,5
318000,graph,0.2068680167198181,0.15318325876936176,5,5
324000,graph,0.20758189857006068,0.134616505324823,5,5
330000,graph,0.2289596393704414,0.12496291305051029,5,5
336000,graph,0.2617845334112644,0.17928860303807032,5,5
342000,graph,0.24837589114904404,0.1871247001773488,5,5
348000,graph,0.2390008151531219,0.1789522581762476,5,5
354000,graph,0.29247546717524525,0.22041682184892292,5,5
360000,graph,0.25314230397343634,0.19710027902891747,5,5
366000,graph,0.22038382589817046,0.1528759569136019,5,5
372000,graph,0.26053045317530626,0.20671619117888693,5,5
378000,graph,0.2452239528298378,0.1621935911027813,5,5
384000,graph,0.32462063282728193,0.21345092065989993,5,5
390000,graph,0.28208172172307966,0.20473251669720266,5,5
396000,graph,0.285424730181694,0.21154647644489138,5,5
402000,graph,0.2759011402726173,0.16802512494123326,5,5
408000,graph,0.2886046454310417,0.19837031538498776,5,5
414000,graph,0.2845434591174126,0.20900884598574934,5,5
420000,graph,0.28707885295152663,0.13096937507971454,5,5
426000,graph,0.2754650637507438,0.195947515619812,5,5
432000,graph,0.2986907005310058,0.11529003551353421,5,5
438000,graph,0.25172348842024805,0.17195454620702164,5,5
444000,graph,0.2856291890144348,0.18526360850254311,5,5
450000,graph,0.25155274122953414,0.15228600087797994,5,5
456000,graph,0.3883399426937103,0.22634285251436087,5,5
462000,graph,0.3341814786195755,0.17542653611483097,5,5
468000,graph,0.30361913293600085,0.18221782049758756,5,5
474000,graph,0.3601358808577061,0.22264501301098322,5,5
480000,graph,0.31427743285894394,0.16123684403346936,5,5
486000,graph,0.38522602021694186,0.2132364429847879,5,5
492000,graph,0.33868021368980405,0.236647987666189,5,5
498000,graph,0.3232469692826271,0.20650546444565454,5,5
504000,graph,0.3620203971862793,0.21092026624222146,5,5
510000,graph,0.3793769866228104,0.15812484383283726,5,5
516000,graph,0.35590102076530455,0.12276617663860592,5,5
522000,graph,0.326153838634491,0.19340014958171126,5,5
528000,graph,0.34898936599493025,0.2183175993255383,5,5
534000,graph,0.27167157232761385,0.12782438554116032,5,5
540000,graph,0.3042752206325531,0.2296440799783746,5,5
